spec,lemma,best_avg_acc,sense1,sense2,pos1,pos2,sense1_freq,sense2_freq,max_samp
elmo,perform,0.9738,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1276921.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1276921.005,VERB,VERB,69,24,2000
elmo,stage,0.8344000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293716.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293716.005,NOUN,NOUN,79,25,2000
elmo,forward,0.9343,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1248624.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1248624.022,ADV,VERB,41,29,2000
elmo,check,1.0,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1232322.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1232323.001,VERB,NOUN,113,30,2000
elmo,state,0.9847000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293954.006,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293954.016,NOUN,VERB,324,124,2000
elmo,back,0.5673999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1224262.020,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1224262.018,ADV,ADV,165,101,2000
elmo,material,0.7391,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266478.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266478.004,NOUN,NOUN,108,63,2000
elmo,complete,0.9618,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234960.007,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234960.001,VERB,ADJ,74,67,2000
elmo,rather,0.8966,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283099.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283099.002,ADV,ADV,148,70,2000
elmo,foot,0.9282,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1248262.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1248262.013,NOUN,NOUN,116,99,2000
elmo,party,0.8942,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1275850.002,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1275850.001,NOUN,NOUN,52,36,2000
elmo,depth,0.5972,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1239575.006,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1239575.001,NOUN,NOUN,29,24,2000
elmo,jump,0.5539,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1260248.009,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1260248.001,VERB,VERB,27,27,2000
elmo,day,0.6406000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1238506.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1238506.007,NOUN,NOUN,594,112,2000
elmo,draw,0.556,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1241991.011,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1241991.023,VERB,VERB,53,31,2000
elmo,include,0.5416000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1257529.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1257529.002,VERB,VERB,329,106,2000
elmo,remove,0.7510000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284193.018,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284193.014,VERB,VERB,65,52,2000
elmo,work,0.9891,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1307050.020,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1307050.009,VERB,NOUN,429,171,2000
elmo,employ,0.8166,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1243895.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1243895.001,VERB,VERB,46,23,2000
elmo,standard,0.8233,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293805.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293805.016,NOUN,ADJ,79,41,2000
elmo,performance,0.901,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1276922.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1276922.004,NOUN,NOUN,55,29,2000
elmo,drive,0.9094999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242109.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242109.017,VERB,VERB,124,28,2000
elmo,office,0.5921999999999998,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1272983.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1272983.005,NOUN,NOUN,172,25,2000
elmo,language,0.8391,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1262152.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1262152.005,NOUN,NOUN,93,39,2000
elmo,side,0.7333999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290484.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290484.015,NOUN,NOUN,88,53,2000
elmo,yet,0.9949999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1307680.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1307680.007,ADV,ADV,72,21,2000
elmo,record,0.958,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.009,NOUN,VERB,73,42,2000
elmo,break,0.5955999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1228580.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1228580.017,VERB,VERB,60,26,2000
elmo,agree,0.818,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1220472.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1220472.003,VERB,VERB,129,66,2000
elmo,rate,0.9339000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283088.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283088.001,NOUN,NOUN,116,114,2000
elmo,energy,0.8219000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1244127.005,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1244127.006,NOUN,NOUN,48,21,2000
elmo,good,0.5565,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251501.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251501.004,ADJ,ADJ,141,131,2000
elmo,girl,0.6354000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1250925.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1250925.001,NOUN,NOUN,169,38,2000
elmo,step,0.9803000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1294221.013,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1294221.018,NOUN,VERB,81,79,2000
elmo,old,0.6321000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1273160.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1273160.005,ADJ,ADJ,235,87,2000
elmo,trade,0.9562000000000002,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299768.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299768.012,NOUN,VERB,55,30,2000
elmo,commit,0.9357,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234770.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234770.002,VERB,VERB,24,21,2000
elmo,view,0.8960000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001,NOUN,NOUN,111,60,2000
elmo,late,0.9110999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1262336.011,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1262336.002,ADV,ADJ,258,62,2000
elmo,shop,0.9193999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290155.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290168.001,NOUN,NOUN,57,28,2000
elmo,big,0.5554,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1226340.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1226340.010,ADJ,ADJ,236,21,2000
elmo,total,0.9259000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299553.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299553.004,ADJ,VERB,58,21,2000
elmo,net,0.9871000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1271062.010,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1271063.001,NOUN,ADJ,33,21,2000
elmo,age,0.8230000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1220381.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1220381.004,NOUN,NOUN,169,36,2000
elmo,note,0.9186,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1272172.013,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1272172.001,VERB,NOUN,164,38,2000
elmo,physical,0.6831,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1277818.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1277818.001,ADJ,ADJ,36,32,2000
elmo,full,0.9309999999999998,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1249427.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1249427.001,ADJ,ADJ,111,55,2000
elmo,block,1.0,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1227187.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1227187.026,NOUN,VERB,31,26,2000
elmo,reach,0.7584,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283234.007,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283234.001,VERB,VERB,274,44,2000
elmo,report,0.9632,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284331.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284331.008,VERB,NOUN,206,163,2000
elmo,subject,0.9426,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1295267.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1295267.016,NOUN,VERB,334,21,2000
elmo,press,0.9308,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280512.025,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280512.001,NOUN,VERB,37,36,2000
elmo,pay,0.8193999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1276209.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1276209.008,VERB,VERB,282,39,2000
elmo,background,0.7121999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1224298.005,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1224298.001,NOUN,NOUN,39,27,2000
elmo,grant,0.922,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251908.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251908.004,VERB,NOUN,61,38,2000
elmo,ride,0.9284000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1285067.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1285067.020,VERB,NOUN,104,21,2000
elmo,show,0.6888,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290298.015,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290298.001,VERB,VERB,224,192,2000
elmo,enjoy,0.706,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1244212.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1244212.004,VERB,VERB,116,32,2000
elmo,rule,0.974,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1286231.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1286231.010,NOUN,VERB,168,48,2000
elmo,hit,0.9585000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1255154.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1255154.021,VERB,VERB,47,37,2000
elmo,section,0.9067999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1288470.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1288470.011,NOUN,NOUN,145,38,2000
elmo,apply,0.7937000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1222532.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1222532.007,VERB,VERB,59,50,2000
elmo,release,0.9219999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284085.005,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284085.003,VERB,VERB,25,23,2000
elmo,stem,0.9833000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1294191.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1294191.012,NOUN,VERB,29,28,2000
elmo,time,0.6668999999999998,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1298880.023,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1298880.005,NOUN,NOUN,411,355,2000
elmo,other,0.5852999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1274198.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1274198.004,ADJ,ADJ,759,165,2000
elmo,turn,0.7292,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1301051.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1301051.015,VERB,VERB,224,100,2000
elmo,front,0.8699,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1249223.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1249223.019,NOUN,ADJ,58,38,2000
elmo,art,0.721,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1223070.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1223070.004,NOUN,NOUN,31,30,2000
elmo,fly,0.6692000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1248010.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1248010.007,VERB,VERB,64,31,2000
elmo,bother,0.9852000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1228080.002,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1228080.001,VERB,VERB,32,24,2000
elmo,generally,0.57,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1250428.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1250428.003,ADV,ADV,36,24,2000
elmo,benefit,0.8922000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1225926.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1225926.002,NOUN,NOUN,67,37,2000
elmo,next,0.8738000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1271334.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1271334.004,ADJ,ADJ,105,87,2000
elmo,hard,0.7592000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1253534.009,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1253534.024,ADJ,ADV,103,51,2000
elmo,dry,0.9039000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242243.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242243.018,ADJ,VERB,30,27,2000
elmo,raise,0.9037,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1282868.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1282868.008,VERB,VERB,52,50,2000
elmo,honor,0.9806000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1255616.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1255616.015,NOUN,VERB,43,30,2000
elmo,settle,0.782,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289399.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289399.015,VERB,VERB,33,21,2000
elmo,imagine,0.6987,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1257152.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1257152.003,VERB,VERB,66,31,2000
elmo,second,0.9259999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1288373.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1288374.001,ADJ,NOUN,125,66,2000
elmo,field,0.8712,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1246904.010,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1246904.001,NOUN,NOUN,52,48,2000
elmo,keep,0.556,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1260682.006,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1260682.001,VERB,VERB,370,62,2000
elmo,like,0.8019000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1263474.002,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1263474.001,VERB,VERB,157,121,2000
elmo,beat,0.8057000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1225482.011,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1225482.001,VERB,VERB,24,23,2000
elmo,start,0.5833,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293930.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293930.009,VERB,VERB,286,45,2000
elmo,care,0.9879,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1230840.005,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1230840.001,VERB,NOUN,130,87,2000
elmo,same,0.5465000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1286917.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1286917.003,ADJ,ADJ,424,37,2000
elmo,fire,0.8737,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247191.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247191.010,NOUN,VERB,76,48,2000
elmo,phase,0.8621000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1277436.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1277436.007,NOUN,NOUN,33,21,2000
elmo,activity,0.9136,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1219809.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1219809.006,NOUN,NOUN,97,43,2000
elmo,tell,0.8993,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1297608.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1297608.007,VERB,VERB,870,45,2000
elmo,land,0.958,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1262067.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1262067.014,NOUN,VERB,116,50,2000
