spec,lemma,best_avg_acc,sense1,sense2
[0],drive,0.5588,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242109.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242109.017
[0],stain,0.79,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293748.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293748.004
[0],soil,0.5795,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1292154.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1292155.004
[0],not,0.5227,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1272156.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1272156.004
[0],building,0.6181000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1229308.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1229308.002
[0],find,0.5235000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247107.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247107.008
[0],activity,0.7664,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1219809.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1219809.006
[0],now,0.5851999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1272258.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1272258.007
[0],wide,0.5672,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306319.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306319.005
[0],may,0.5557000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266614.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266614.003
[0],low,0.6184999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1264526.010,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1264526.001
[0],challenge,0.7105,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1231967.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1231967.013
[0],grow,0.545,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1252535.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1252535.006
[0],else,0.5809,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1243711.002,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1243711.001
[0],away,0.5564,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1224068.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1224068.006
[0],spirit,0.573,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293210.007,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293210.001
[0],wood,1.0,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306904.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306904.005
[0],cut,0.5835,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1237850.017,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1237850.038
[0],charge,0.6367,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1232154.015,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1232154.017
[0],where,0.5296,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305971.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305971.005
[0],use,0.6493,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1303226.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1303226.008
[0],nature,0.5642000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1270646.005,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1270646.001
[0],wave,0.8309,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305390.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305390.001
[0],sign,0.7767999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290621.016,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290621.001
[0],next,0.5291000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1271334.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1271334.004
[0],develop,0.5339999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1239896.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1239896.009
[0],fast,0.5441,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1246352.013,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1246352.001
[0],present,0.7146,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280476.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280475.003
[0],know,0.5324,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1261363.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1261363.004
[0],reach,0.5304,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283234.007,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283234.001
[0],high,0.5391,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1254840.009,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1254840.001
[0],foot,0.522,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1248262.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1248262.013
[0],status,0.6101,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1294036.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1294036.001
[0],alone,0.5447,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1221143.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1221143.005
[0],ask,0.5351000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1223272.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1223272.004
[0],apply,0.6019000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1222532.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1222532.007
[0],marry,0.5892999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266218.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266212.001
[0],tell,0.6352,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1297608.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1297608.007
[0],tear,1.0,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1297381.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1297382.001
[0],score,0.6181,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1287919.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1287919.014
[0],space,0.5754999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1292678.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1292678.012
[0],value,0.6767000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1303448.007,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1303448.001
[0],return,0.5484,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284725.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284725.005
[0],class,0.592,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1233535.007,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1233535.001
[0],term,0.6305000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1297843.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1297843.001
[0],light,0.5840000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1263395.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1263396.001
[0],design,0.5893999999999998,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1239718.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1239718.004
[0],enter,0.5572,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1244298.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1244298.006
